OFFER_DATE,OFFER_WEEK,OFFER_MONTH,PRODUCT,PRICE,DISCOUNT,CUSTOMER_ID,GENDER,AGE,EARNING_K,CONVERT
2/5/2017,Sunday,February,Lightning Cable,50,30,86-852-4009,Female,30 - 40,60 - 100,0
4/10/2017,Monday,April,Lightning Cable,30,20,71-174-0465,Male,20 - 30,60 - 100,0
3/25/2017,Saturday,March,USB Hub,30,60,70-269-2822,Male,30 - 40,100 - 150,0
9/18/2017,Monday,September,Headset,30,40,71-126-2662,Female,60 and above,100 - 150,0
9/3/2017,Sunday,September,Lightning Cable,40,40,10-989-8001,Female,60 and above,60 - 100,1
2/3/2017,Friday,February,USB Drive,50,50,14-741-7613,Female,20 - 30,30 - 60,0
9/18/2017,Monday,September,HDMI Cable,40,30,09-341-4906,Female,50 - 60,60 - 100,0
4/27/2017,Thursday,April,Headset,30,20,15-907-0706,Male,40 - 50,30 - 60,0
5/25/2017,Thursday,May,Keyboard,30,60,59-630-8665,Male,40 - 50,LESS THAN 30,0
9/13/2017,Wednesday,September,HDMI Cable,50,50,47-226-1057,Male,20 - 30,60 - 100,0
12/26/2017,Tuesday,December,USB Hub,30,50,39-561-1811,Male,60 and above,150 ABOVE,0
4/9/2017,Sunday,April,Headset,40,60,45-456-3673,Female,20 - 30,30 - 60,0
9/29/2017,Friday,September,Headset,50,20,81-471-1577,Male,40 - 50,100 - 150,0
7/18/2017,Tuesday,July,Keyboard,30,30,79-348-6304,Male,40 - 50,30 - 60,0
2/21/2017,Tuesday,February,Keyboard,30,30,98-628-5505,Female,20 - 30,30 - 60,1
1/20/2017,Friday,January,Headset,30,40,91-521-6772,Female,60 and above,60 - 100,1
8/31/2017,Thursday,August,USB Drive,50,60,51-414-6824,Female,30 - 40,60 - 100,1
2/20/2017,Monday,February,Mouse,30,20,77-985-1558,Male,50 - 60,60 - 100,0
7/25/2017,Tuesday,July,Headset,50,20,39-511-1896,Female,60 and above,LESS THAN 30,0
1/17/2017,Tuesday,January,Headset,40,40,29-959-2105,Male,20 - 30,30 - 60,0
8/8/2017,Tuesday,August,HDMI Cable,40,60,30-569-2115,Female,20 - 30,LESS THAN 30,1
7/10/2017,Monday,July,Headset,30,60,71-328-1453,Female,30 - 40,100 - 150,0
5/19/2017,Friday,May,Headset,30,60,54-774-5843,Male,60 and above,100 - 150,0
8/16/2017,Wednesday,August,USB Drive,40,40,18-624-8926,Female,40 - 50,30 - 60,0
12/26/2017,Tuesday,December,Headset,50,50,69-130-4381,Female,30 - 40,30 - 60,0
10/28/2017,Saturday,October,USB Drive,50,40,29-150-7926,Female,50 - 60,100 - 150,0
4/26/2017,Wednesday,April,USB Hub,40,20,80-867-6081,Female,50 - 60,150 ABOVE,0
10/25/2017,Wednesday,October,USB Hub,30,60,81-872-5989,Male,20 - 30,60 - 100,1
8/22/2017,Tuesday,August,Mouse,50,50,91-356-4978,Female,50 - 60,30 - 60,0
10/9/2017,Monday,October,HDMI Cable,50,40,50-787-7179,Female,30 - 40,150 ABOVE,0
10/5/2017,Thursday,October,USB Drive,50,50,98-978-6427,Female,50 - 60,30 - 60,0
1/12/2017,Thursday,January,HDMI Cable,40,50,81-481-8818,Female,50 - 60,60 - 100,1
11/17/2017,Friday,November,HDMI Cable,40,30,75-316-6056,Male,60 and above,60 - 100,0
9/7/2017,Thursday,September,Mouse,50,50,54-559-9932,Male,60 and above,60 - 100,0
1/6/2017,Friday,January,Lightning Cable,30,20,00-825-1813,Male,50 - 60,60 - 100,0
7/17/2017,Monday,July,Lightning Cable,40,50,58-715-3844,Female,20 - 30,150 ABOVE,0
1/8/2017,Sunday,January,Keyboard,50,40,79-280-9348,Female,60 and above,30 - 60,0
1/1/2017,Sunday,January,Headset,50,20,05-378-7764,Male,50 - 60,150 ABOVE,0
2/2/2017,Thursday,February,USB Hub,40,20,00-389-9210,Male,50 - 60,LESS THAN 30,0
12/30/2017,Saturday,December,Mouse,50,40,08-854-2650,Female,50 - 60,60 - 100,0
6/2/2017,Friday,June,USB Hub,50,40,91-757-3824,Male,20 - 30,60 - 100,0
5/26/2017,Friday,May,USB Hub,30,60,11-863-0129,Male,30 - 40,100 - 150,1
7/24/2017,Monday,July,HDMI Cable,30,20,70-895-4646,Male,50 - 60,100 - 150,0
10/24/2017,Tuesday,October,Lightning Cable,50,40,49-455-8853,Male,30 - 40,150 ABOVE,0
9/13/2017,Wednesday,September,Lightning Cable,40,30,40-804-5272,Female,20 - 30,60 - 100,1
1/9/2017,Monday,January,HDMI Cable,30,30,26-176-1630,Female,20 - 30,LESS THAN 30,0
1/6/2017,Friday,January,HDMI Cable,50,20,73-540-5100,Female,50 - 60,30 - 60,0
9/18/2017,Monday,September,Lightning Cable,40,40,18-073-8710,Male,40 - 50,30 - 60,0
12/30/2017,Saturday,December,Mouse,30,60,50-751-3635,Female,20 - 30,LESS THAN 30,1
2/5/2017,Sunday,February,USB Drive,40,40,43-906-3542,Female,20 - 30,60 - 100,0
1/17/2017,Tuesday,January,Keyboard,40,60,46-178-0634,Male,20 - 30,LESS THAN 30,0
4/4/2017,Tuesday,April,USB Hub,40,60,54-187-1658,Female,60 and above,LESS THAN 30,0
8/26/2017,Saturday,August,Lightning Cable,40,20,63-739-8512,Male,40 - 50,30 - 60,0
6/23/2017,Friday,June,USB Drive,30,20,90-579-6136,Male,30 - 40,60 - 100,0
4/14/2017,Friday,April,Keyboard,50,40,38-331-4961,Male,60 and above,LESS THAN 30,0
10/15/2017,Sunday,October,Lightning Cable,40,40,75-323-2880,Male,60 and above,60 - 100,0
6/16/2017,Friday,June,USB Drive,40,50,12-913-6386,Female,60 and above,60 - 100,0
1/2/2017,Monday,January,USB Drive,30,20,06-932-6179,Female,60 and above,60 - 100,0
11/8/2017,Wednesday,November,USB Hub,50,20,67-760-4865,Male,50 - 60,30 - 60,0
3/26/2017,Sunday,March,Headset,50,20,27-466-2049,Female,50 - 60,LESS THAN 30,0
10/19/2017,Thursday,October,Mouse,30,40,27-728-3113,Male,50 - 60,100 - 150,0
8/26/2017,Saturday,August,Keyboard,50,60,39-528-7164,Female,50 - 60,60 - 100,1
4/19/2017,Wednesday,April,HDMI Cable,30,40,52-713-7480,Female,20 - 30,30 - 60,0
6/16/2017,Friday,June,HDMI Cable,50,60,10-833-1523,Male,30 - 40,LESS THAN 30,0
5/15/2017,Monday,May,HDMI Cable,50,60,74-963-0437,Female,20 - 30,150 ABOVE,1
10/22/2017,Sunday,October,USB Hub,40,20,22-854-8160,Female,30 - 40,30 - 60,0
7/3/2017,Monday,July,HDMI Cable,50,30,57-936-6113,Female,50 - 60,100 - 150,0
8/25/2017,Friday,August,Keyboard,50,30,11-062-8925,Female,20 - 30,30 - 60,0
4/14/2017,Friday,April,USB Drive,50,50,75-318-2436,Male,40 - 50,LESS THAN 30,0
3/9/2017,Thursday,March,Keyboard,40,60,07-115-9923,Male,20 - 30,100 - 150,1
2/23/2017,Thursday,February,Lightning Cable,50,20,34-794-7419,Male,20 - 30,60 - 100,0
1/8/2017,Sunday,January,Lightning Cable,50,40,89-724-4960,Male,20 - 30,100 - 150,0
4/14/2017,Friday,April,USB Hub,40,40,63-952-0545,Female,50 - 60,LESS THAN 30,0
2/14/2017,Tuesday,February,USB Hub,30,30,25-616-7455,Male,20 - 30,30 - 60,0
6/24/2017,Saturday,June,Keyboard,40,30,06-434-3745,Female,50 - 60,LESS THAN 30,0
12/18/2017,Monday,December,HDMI Cable,50,30,27-797-5491,Male,50 - 60,30 - 60,0
9/18/2017,Monday,September,Lightning Cable,50,20,29-634-3700,Female,30 - 40,30 - 60,0
7/28/2017,Friday,July,USB Drive,50,40,74-102-3546,Female,50 - 60,LESS THAN 30,0
8/18/2017,Friday,August,USB Drive,40,40,24-655-3484,Male,20 - 30,LESS THAN 30,0
12/16/2017,Saturday,December,HDMI Cable,40,60,57-561-1905,Female,20 - 30,LESS THAN 30,1
3/28/2017,Tuesday,March,HDMI Cable,30,60,85-899-4256,Female,60 and above,60 - 100,0
8/19/2017,Saturday,August,HDMI Cable,30,30,46-530-0174,Male,50 - 60,LESS THAN 30,0
9/6/2017,Wednesday,September,Lightning Cable,30,30,55-896-1863,Female,60 and above,30 - 60,0
10/10/2017,Tuesday,October,Mouse,40,30,81-422-1783,Female,60 and above,100 - 150,0
11/14/2017,Tuesday,November,USB Hub,30,20,83-651-9256,Female,20 - 30,30 - 60,0
6/21/2017,Wednesday,June,USB Drive,30,50,89-679-6695,Female,20 - 30,150 ABOVE,1
6/16/2017,Friday,June,Lightning Cable,40,40,32-994-3797,Female,20 - 30,30 - 60,0
1/21/2017,Saturday,January,USB Drive,30,30,68-704-8808,Female,20 - 30,60 - 100,1
5/7/2017,Sunday,May,Lightning Cable,30,60,27-661-2517,Female,20 - 30,100 - 150,1
6/2/2017,Friday,June,Lightning Cable,50,50,28-363-5502,Female,20 - 30,60 - 100,0
3/12/2017,Sunday,March,Headset,50,40,88-050-5318,Male,40 - 50,150 ABOVE,0
3/26/2017,Sunday,March,USB Hub,50,30,07-063-7544,Female,30 - 40,150 ABOVE,0
3/18/2017,Saturday,March,HDMI Cable,40,20,79-379-5348,Male,40 - 50,LESS THAN 30,0
12/23/2017,Saturday,December,HDMI Cable,30,30,79-267-5069,Male,60 and above,30 - 60,0
7/18/2017,Tuesday,July,Lightning Cable,50,40,15-823-4462,Male,40 - 50,150 ABOVE,0
5/27/2017,Saturday,May,Lightning Cable,30,50,87-437-6325,Female,30 - 40,60 - 100,0
2/23/2017,Thursday,February,USB Hub,50,30,34-396-5560,Female,20 - 30,60 - 100,1
6/22/2017,Thursday,June,Keyboard,30,20,32-646-2071,Male,30 - 40,100 - 150,1
2/5/2017,Sunday,February,Keyboard,50,60,94-122-2086,Male,50 - 60,100 - 150,0
4/17/2017,Monday,April,Keyboard,50,60,88-905-7689,Female,50 - 60,LESS THAN 30,0
10/17/2017,Tuesday,October,USB Drive,40,30,28-243-0446,Female,50 - 60,150 ABOVE,0
1/28/2017,Saturday,January,USB Drive,40,30,37-310-1451,Male,20 - 30,LESS THAN 30,1
8/31/2017,Thursday,August,HDMI Cable,30,60,47-320-4495,Female,60 and above,100 - 150,0
4/6/2017,Thursday,April,Mouse,40,30,02-584-9850,Male,40 - 50,LESS THAN 30,0
1/30/2017,Monday,January,Headset,50,40,63-572-1711,Male,40 - 50,100 - 150,1
5/27/2017,Saturday,May,Mouse,30,30,18-000-7578,Male,40 - 50,60 - 100,0
9/10/2017,Sunday,September,USB Hub,40,40,65-832-3443,Female,40 - 50,150 ABOVE,0
10/8/2017,Sunday,October,Lightning Cable,40,60,24-880-9233,Male,30 - 40,LESS THAN 30,0
4/24/2017,Monday,April,USB Drive,30,40,82-543-1826,Male,40 - 50,LESS THAN 30,0
8/4/2017,Friday,August,Headset,40,60,08-943-3579,Female,50 - 60,100 - 150,1
8/13/2017,Sunday,August,Headset,30,50,62-493-5427,Female,50 - 60,LESS THAN 30,0
8/24/2017,Thursday,August,USB Hub,30,60,17-172-8508,Male,50 - 60,30 - 60,0
4/21/2017,Friday,April,USB Hub,30,50,68-476-6540,Male,20 - 30,30 - 60,0
11/13/2017,Monday,November,HDMI Cable,30,30,68-570-1063,Male,50 - 60,60 - 100,0
9/27/2017,Wednesday,September,HDMI Cable,30,30,42-490-5639,Female,30 - 40,LESS THAN 30,0
1/6/2017,Friday,January,Headset,50,20,49-691-5942,Male,60 and above,150 ABOVE,0
3/3/2017,Friday,March,Lightning Cable,40,60,80-932-7329,Male,30 - 40,30 - 60,0
5/3/2017,Wednesday,May,Headset,50,50,48-791-1836,Female,60 and above,60 - 100,0
12/10/2017,Sunday,December,Headset,30,20,05-607-0830,Female,40 - 50,LESS THAN 30,0
2/23/2017,Thursday,February,Lightning Cable,40,40,66-841-9770,Female,40 - 50,30 - 60,0
4/13/2017,Thursday,April,Keyboard,50,60,23-737-3140,Female,50 - 60,100 - 150,0
10/17/2017,Tuesday,October,Lightning Cable,30,50,43-446-4571,Male,30 - 40,30 - 60,1
4/7/2017,Friday,April,USB Drive,40,20,77-592-4098,Female,20 - 30,100 - 150,1
1/5/2017,Thursday,January,Headset,30,50,99-388-2565,Female,30 - 40,150 ABOVE,0
1/21/2017,Saturday,January,Headset,40,60,54-651-8153,Female,40 - 50,150 ABOVE,0
3/28/2017,Tuesday,March,Mouse,40,20,70-383-4388,Male,40 - 50,60 - 100,0
1/17/2017,Tuesday,January,Keyboard,40,30,56-772-3631,Male,30 - 40,100 - 150,0
6/12/2017,Monday,June,USB Hub,40,40,45-106-0258,Female,30 - 40,150 ABOVE,0
6/25/2017,Sunday,June,Lightning Cable,50,60,00-091-0525,Male,20 - 30,60 - 100,1
10/11/2017,Wednesday,October,USB Hub,40,30,32-518-8710,Female,30 - 40,LESS THAN 30,0
6/23/2017,Friday,June,Lightning Cable,40,50,72-126-1614,Female,20 - 30,60 - 100,0
4/2/2017,Sunday,April,USB Hub,30,60,30-952-6059,Male,50 - 60,150 ABOVE,0
9/4/2017,Monday,September,HDMI Cable,40,60,31-059-3518,Male,50 - 60,60 - 100,0
7/21/2017,Friday,July,USB Hub,30,30,13-712-7005,Male,50 - 60,30 - 60,0
7/21/2017,Friday,July,Lightning Cable,40,50,29-312-4800,Male,50 - 60,LESS THAN 30,0
2/8/2017,Wednesday,February,Keyboard,50,20,29-462-7761,Female,50 - 60,60 - 100,0
10/29/2017,Sunday,October,Keyboard,50,30,49-982-6449,Male,40 - 50,30 - 60,0
6/30/2017,Friday,June,Keyboard,40,30,22-916-3654,Male,20 - 30,30 - 60,0
5/20/2017,Saturday,May,USB Hub,40,40,06-082-7264,Female,50 - 60,30 - 60,0
8/25/2017,Friday,August,Keyboard,40,40,30-962-2762,Male,40 - 50,30 - 60,0
10/30/2017,Monday,October,HDMI Cable,50,20,53-539-3706,Female,40 - 50,60 - 100,0
11/14/2017,Tuesday,November,Headset,30,50,64-775-6066,Male,50 - 60,150 ABOVE,0
3/22/2017,Wednesday,March,Keyboard,30,60,49-386-7561,Male,40 - 50,150 ABOVE,0
2/6/2017,Monday,February,Mouse,30,20,59-692-0517,Female,20 - 30,60 - 100,0
8/10/2017,Thursday,August,USB Hub,30,30,74-492-6029,Male,40 - 50,30 - 60,0
3/5/2017,Sunday,March,HDMI Cable,50,30,79-333-1958,Female,40 - 50,60 - 100,1
6/1/2017,Thursday,June,USB Hub,40,40,88-832-7340,Male,20 - 30,LESS THAN 30,1
12/18/2017,Monday,December,Keyboard,50,20,58-224-3682,Female,50 - 60,100 - 150,0
4/13/2017,Thursday,April,HDMI Cable,50,40,53-431-8967,Female,40 - 50,30 - 60,0
4/7/2017,Friday,April,Mouse,40,40,14-055-1639,Female,20 - 30,150 ABOVE,0
5/16/2017,Tuesday,May,Keyboard,40,40,59-712-0827,Female,40 - 50,LESS THAN 30,0
3/10/2017,Friday,March,USB Drive,50,60,08-542-7182,Male,20 - 30,60 - 100,0
12/19/2017,Tuesday,December,HDMI Cable,30,50,86-001-2010,Female,20 - 30,150 ABOVE,0
5/30/2017,Tuesday,May,Keyboard,30,20,59-150-7075,Female,20 - 30,30 - 60,0
6/9/2017,Friday,June,Headset,40,30,03-725-3092,Female,60 and above,60 - 100,0
5/17/2017,Wednesday,May,Mouse,40,50,62-488-6966,Female,50 - 60,60 - 100,1
1/18/2017,Wednesday,January,Headset,40,30,84-061-1389,Female,50 - 60,100 - 150,1
3/13/2017,Monday,March,Keyboard,50,40,21-260-6870,Female,50 - 60,LESS THAN 30,0
5/12/2017,Friday,May,USB Drive,50,20,31-404-3361,Male,60 and above,LESS THAN 30,0
8/24/2017,Thursday,August,USB Drive,40,50,69-373-0200,Male,40 - 50,60 - 100,0
8/24/2017,Thursday,August,USB Drive,50,50,80-618-7225,Female,50 - 60,100 - 150,0
12/29/2017,Friday,December,USB Hub,40,40,78-072-8679,Female,20 - 30,150 ABOVE,0
11/30/2017,Thursday,November,Keyboard,30,30,77-750-4349,Female,30 - 40,LESS THAN 30,1
9/28/2017,Thursday,September,Keyboard,40,20,92-769-3408,Female,30 - 40,150 ABOVE,0
7/29/2017,Saturday,July,HDMI Cable,40,50,70-726-3936,Male,30 - 40,LESS THAN 30,0
10/19/2017,Thursday,October,HDMI Cable,40,50,68-019-6861,Male,30 - 40,LESS THAN 30,0
2/4/2017,Saturday,February,USB Hub,40,20,37-707-7872,Male,60 and above,30 - 60,0
1/5/2017,Thursday,January,Keyboard,30,40,94-020-5810,Male,60 and above,LESS THAN 30,0
5/14/2017,Sunday,May,HDMI Cable,50,20,20-560-9666,Male,30 - 40,100 - 150,0
11/2/2017,Thursday,November,USB Hub,50,60,72-697-4490,Female,20 - 30,LESS THAN 30,0
9/8/2017,Friday,September,Lightning Cable,40,20,39-941-5786,Female,20 - 30,60 - 100,1
9/10/2017,Sunday,September,USB Drive,30,20,59-992-6725,Female,30 - 40,100 - 150,0
8/19/2017,Saturday,August,Mouse,40,60,67-785-4430,Male,20 - 30,150 ABOVE,0
11/25/2017,Saturday,November,Mouse,30,60,98-583-5507,Male,30 - 40,150 ABOVE,0
10/20/2017,Friday,October,Lightning Cable,30,20,53-590-1237,Male,30 - 40,LESS THAN 30,0
8/31/2017,Thursday,August,Keyboard,30,40,29-205-2980,Female,50 - 60,150 ABOVE,0
7/29/2017,Saturday,July,Headset,40,40,12-797-8856,Female,40 - 50,30 - 60,0
2/24/2017,Friday,February,USB Drive,50,60,85-359-2438,Female,60 and above,30 - 60,0
5/6/2017,Saturday,May,Headset,30,60,76-908-6834,Female,30 - 40,60 - 100,1
6/28/2017,Wednesday,June,Headset,50,60,58-149-5504,Female,50 - 60,LESS THAN 30,0
12/17/2017,Sunday,December,Lightning Cable,50,20,22-300-3705,Male,60 and above,100 - 150,0
11/15/2017,Wednesday,November,Keyboard,50,40,83-818-0017,Female,60 and above,150 ABOVE,0
3/25/2017,Saturday,March,Headset,50,40,57-597-8766,Female,30 - 40,LESS THAN 30,0
3/22/2017,Wednesday,March,Mouse,40,50,55-965-5435,Male,30 - 40,60 - 100,0
11/1/2017,Wednesday,November,Mouse,40,60,50-928-0650,Male,60 and above,150 ABOVE,0
5/9/2017,Tuesday,May,Headset,40,30,20-404-3653,Male,30 - 40,60 - 100,0
9/28/2017,Thursday,September,Headset,50,30,53-442-1850,Female,50 - 60,30 - 60,0
3/31/2017,Friday,March,HDMI Cable,50,20,91-666-4505,Male,30 - 40,30 - 60,1
8/11/2017,Friday,August,Lightning Cable,30,60,02-989-5703,Male,50 - 60,150 ABOVE,0
12/1/2017,Friday,December,Headset,50,50,26-886-8977,Male,60 and above,LESS THAN 30,0
7/30/2017,Sunday,July,Headset,30,20,11-828-5061,Male,40 - 50,100 - 150,0
2/20/2017,Monday,February,Headset,50,60,04-534-8812,Male,40 - 50,30 - 60,0
10/26/2017,Thursday,October,HDMI Cable,50,40,81-638-2802,Male,50 - 60,LESS THAN 30,0
3/22/2017,Wednesday,March,HDMI Cable,50,30,18-560-6774,Male,40 - 50,30 - 60,0
12/6/2017,Wednesday,December,Headset,40,30,29-290-0096,Male,40 - 50,150 ABOVE,0
1/8/2017,Sunday,January,Headset,50,50,41-264-0546,Female,60 and above,30 - 60,0
6/15/2017,Thursday,June,Keyboard,40,30,02-901-9504,Male,50 - 60,LESS THAN 30,0
7/8/2017,Saturday,July,USB Drive,40,20,01-904-8065,Male,50 - 60,60 - 100,0
6/22/2017,Thursday,June,Mouse,50,40,79-827-3141,Female,50 - 60,100 - 150,1
11/17/2017,Friday,November,USB Drive,40,60,37-488-7219,Male,50 - 60,LESS THAN 30,0
2/26/2017,Sunday,February,Headset,50,40,63-629-3766,Male,60 and above,30 - 60,0
3/9/2017,Thursday,March,Lightning Cable,30,50,87-796-7680,Female,50 - 60,LESS THAN 30,0
5/5/2017,Friday,May,USB Drive,40,50,31-202-4026,Male,40 - 50,30 - 60,0
3/20/2017,Monday,March,Headset,50,60,66-594-1789,Male,20 - 30,150 ABOVE,1
3/28/2017,Tuesday,March,USB Hub,50,50,55-224-1563,Female,20 - 30,LESS THAN 30,0
2/23/2017,Thursday,February,HDMI Cable,40,20,15-609-5987,Male,20 - 30,LESS THAN 30,0
9/24/2017,Sunday,September,USB Hub,40,40,31-692-2919,Male,50 - 60,60 - 100,0
7/12/2017,Wednesday,July,Lightning Cable,50,60,31-843-8021,Male,20 - 30,30 - 60,1
4/15/2017,Saturday,April,Lightning Cable,30,20,32-549-9757,Male,40 - 50,100 - 150,0
6/22/2017,Thursday,June,HDMI Cable,30,50,64-272-2055,Female,60 and above,100 - 150,0
10/2/2017,Monday,October,Headset,30,40,46-363-7682,Female,40 - 50,100 - 150,0
12/30/2017,Saturday,December,Lightning Cable,30,40,29-236-8907,Male,30 - 40,60 - 100,1
9/28/2017,Thursday,September,Mouse,30,50,58-658-7423,Male,60 and above,150 ABOVE,0
3/27/2017,Monday,March,USB Hub,50,30,65-324-9089,Female,40 - 50,60 - 100,0
9/29/2017,Friday,September,USB Hub,30,40,52-751-2344,Female,20 - 30,30 - 60,0
1/5/2017,Thursday,January,Headset,30,60,12-143-1448,Female,30 - 40,30 - 60,0
5/15/2017,Monday,May,Mouse,50,40,62-186-7373,Male,60 and above,100 - 150,1
3/2/2017,Thursday,March,Lightning Cable,50,30,12-557-8994,Female,30 - 40,30 - 60,1
2/28/2017,Tuesday,February,USB Hub,30,30,60-414-4318,Male,30 - 40,100 - 150,0
2/12/2017,Sunday,February,USB Hub,50,40,08-622-1303,Female,50 - 60,150 ABOVE,0
6/5/2017,Monday,June,USB Hub,40,20,64-359-6314,Female,30 - 40,30 - 60,0
4/23/2017,Sunday,April,Lightning Cable,50,40,22-337-5171,Female,30 - 40,30 - 60,0
9/14/2017,Thursday,September,Headset,40,40,89-624-6279,Female,20 - 30,30 - 60,1
10/25/2017,Wednesday,October,Keyboard,50,20,87-499-3685,Female,50 - 60,100 - 150,0
9/25/2017,Monday,September,HDMI Cable,30,20,86-317-1919,Male,30 - 40,150 ABOVE,0
12/21/2017,Thursday,December,Lightning Cable,50,20,83-337-3238,Male,60 and above,150 ABOVE,0
4/12/2017,Wednesday,April,USB Hub,30,30,09-804-9995,Male,40 - 50,150 ABOVE,0
12/14/2017,Thursday,December,USB Hub,50,50,30-675-7602,Male,50 - 60,LESS THAN 30,0
7/3/2017,Monday,July,HDMI Cable,40,50,48-289-6890,Female,60 and above,60 - 100,1
2/11/2017,Saturday,February,USB Hub,30,20,44-125-0187,Female,30 - 40,60 - 100,0
10/19/2017,Thursday,October,HDMI Cable,40,60,12-447-0698,Male,50 - 60,30 - 60,0
12/2/2017,Saturday,December,USB Drive,50,50,91-753-7279,Female,60 and above,LESS THAN 30,0
10/20/2017,Friday,October,USB Hub,40,30,41-454-5315,Female,50 - 60,60 - 100,0
12/10/2017,Sunday,December,Lightning Cable,30,40,85-172-6608,Male,30 - 40,60 - 100,0
3/4/2017,Saturday,March,Mouse,40,20,74-121-7948,Female,20 - 30,100 - 150,1
6/9/2017,Friday,June,Keyboard,40,40,86-786-0963,Male,30 - 40,60 - 100,0
12/15/2017,Friday,December,Lightning Cable,50,30,16-523-2759,Female,60 and above,150 ABOVE,0
9/26/2017,Tuesday,September,HDMI Cable,30,50,19-008-6292,Male,20 - 30,60 - 100,0
8/29/2017,Tuesday,August,USB Hub,30,20,31-034-1522,Male,50 - 60,60 - 100,0
2/9/2017,Thursday,February,Mouse,50,20,16-193-0472,Female,30 - 40,100 - 150,0
8/12/2017,Saturday,August,Mouse,40,50,03-285-3527,Female,40 - 50,60 - 100,1
9/12/2017,Tuesday,September,USB Hub,30,60,40-790-5131,Female,30 - 40,150 ABOVE,0
3/16/2017,Thursday,March,USB Drive,40,50,58-209-0570,Male,50 - 60,LESS THAN 30,0
3/22/2017,Wednesday,March,HDMI Cable,50,30,58-767-9708,Male,30 - 40,60 - 100,0
1/4/2017,Wednesday,January,Headset,30,40,86-084-3469,Male,40 - 50,150 ABOVE,0
7/7/2017,Friday,July,Lightning Cable,50,40,46-114-9655,Female,40 - 50,100 - 150,1
10/29/2017,Sunday,October,Headset,30,20,99-002-3096,Female,60 and above,60 - 100,1
2/11/2017,Saturday,February,HDMI Cable,40,30,63-062-1492,Male,20 - 30,LESS THAN 30,1
8/2/2017,Wednesday,August,Mouse,30,60,66-719-7013,Female,50 - 60,150 ABOVE,0
11/10/2017,Friday,November,Lightning Cable,30,30,17-185-0540,Male,30 - 40,150 ABOVE,0
5/31/2017,Wednesday,May,USB Drive,50,30,21-317-2176,Female,30 - 40,150 ABOVE,0
12/13/2017,Wednesday,December,Lightning Cable,30,20,93-728-4772,Female,60 and above,30 - 60,0
9/8/2017,Friday,September,Keyboard,40,60,98-895-3408,Female,30 - 40,150 ABOVE,0
6/14/2017,Wednesday,June,Keyboard,50,50,78-433-7408,Male,40 - 50,100 - 150,0
9/4/2017,Monday,September,Mouse,50,20,35-074-6701,Female,40 - 50,LESS THAN 30,0
7/13/2017,Thursday,July,Mouse,30,60,05-374-8366,Female,40 - 50,100 - 150,0
3/31/2017,Friday,March,Mouse,30,30,19-394-1611,Female,60 and above,100 - 150,0
1/29/2017,Sunday,January,HDMI Cable,50,60,70-542-2012,Female,30 - 40,30 - 60,0
7/16/2017,Sunday,July,HDMI Cable,50,30,92-779-5575,Female,50 - 60,150 ABOVE,0
8/20/2017,Sunday,August,Mouse,30,30,37-338-5085,Female,60 and above,60 - 100,0
4/18/2017,Tuesday,April,Keyboard,30,50,07-671-7394,Male,20 - 30,100 - 150,0
8/13/2017,Sunday,August,USB Hub,40,20,32-720-7465,Female,30 - 40,LESS THAN 30,0
6/25/2017,Sunday,June,Keyboard,40,50,63-117-2915,Female,30 - 40,150 ABOVE,0
7/14/2017,Friday,July,HDMI Cable,30,50,10-253-7347,Female,40 - 50,150 ABOVE,0
6/24/2017,Saturday,June,Lightning Cable,50,50,89-640-0714,Female,60 and above,100 - 150,1
5/12/2017,Friday,May,Keyboard,50,30,61-329-5201,Female,20 - 30,30 - 60,0
11/6/2017,Monday,November,USB Hub,50,20,48-263-6685,Male,50 - 60,100 - 150,0
11/28/2017,Tuesday,November,Headset,50,20,24-729-0425,Female,50 - 60,30 - 60,0
4/27/2017,Thursday,April,Headset,30,20,94-898-8582,Female,30 - 40,60 - 100,0
1/27/2017,Friday,January,Lightning Cable,40,30,29-274-7638,Female,30 - 40,30 - 60,0
1/13/2017,Friday,January,Mouse,40,20,30-910-0172,Male,60 and above,60 - 100,0
7/8/2017,Saturday,July,Keyboard,40,20,80-701-2534,Male,50 - 60,60 - 100,0
10/26/2017,Thursday,October,Keyboard,40,30,85-586-4503,Male,20 - 30,150 ABOVE,1
8/1/2017,Tuesday,August,HDMI Cable,30,60,16-119-2561,Female,30 - 40,30 - 60,0
10/28/2017,Saturday,October,HDMI Cable,50,40,49-418-1205,Female,30 - 40,LESS THAN 30,1
